42540538239395902390527298950632833024,42540538239397111316346913579807539199,JP
42540538239397111316346913579807539200,42540538239404364871264601354855776255,AU
42540538239404364871264601354855776256,42540538239406782722903830613205188607,JP
42540538239406782722903830613205188608,42540539501825152003841117041780064255,AU
42540539501825152003841117041780064256,42540539581053314518105454635324014591,TW
42540539581053314518105454635324014592,42540540779427629579138145904664510463,AU
42540540779427629579138145904664510464,42540540779430047430777375163013922815,JP
42540540779430047430777375163013922816,42540540779807232286497139465522249727,AU
42540540779807232286497139465522249728,42540540779808441212316754094696955903,JP
42540540779808441212316754094696955904,42540540779909990981164382945372274687,AU
42540540779909990981164382945372274688,42540540779911199906983997574546980863,JP
42540540779911199906983997574546980864,42540540784340704110051998870670409727,AU
42540540784340704110051998870670409728,42540540784341913035871613499845115903,JP
42540540784341913035871613499845115904,42540540784352793368248145162417471487,AU
42540540784352793368248145162417471488,42540540784354002294067759791592177663,JP
42540540784354002294067759791592177664,42540540784356420145706989049941590015,AU
42540540784356420145706989049941590016,42540540784357629071526603679116296191,JP
42540540784357629071526603679116296192,42540540784391478994475813296008069119,AU
42540540784391478994475813296008069120,42540540784392687920295427925182775295,JP
42540540784392687920295427925182775296,42540540784664696229708719489491664895,AU
42540540784664696229708719489491664896,42540540784665905155528334118666371071,JP
42540540784665905155528334118666371072,42540540789282792860636602936869257215,AU
42540540789282792860636602936869257216,42540540789284001786456217566043963391,JP
42540540789284001786456217566043963392,42540540789293673193013134599441612799,AU
42540540789293673193013134599441612800,42540540789294882118832749228616318975,JP
42540540789294882118832749228616318976,42540540789305762451209280891188674559,AU
42540540789305762451209280891188674560,42540540789306971377028895520363380735,JP
42540540789306971377028895520363380736,42540540789367417668009626979098689535,AU
42540540789367417668009626979098689536,42540540789368626593829241608273395711,JP
42540540789368626593829241608273395712,42540541403301052346185219286834872319,AU
42540541403301052346185219286834872320,42540541482529214860449556880378822655,JP
42540541482529214860449556880378822656,42540542037126352460299920035186475007,AU
42540542037126352460299920035186475008,42540542116354514974564257628730425343,JP
42540542116354514974564257628730425344,42540543941079342083735558564857511935,AU
42540543941079342083735558564857511936,42540543941079342139075790785986166783,JP
42540543941079342139075790785986166784,42540543941090226861777411991431806975,AU
42540543941090226861777411991431806976,42540543941090231584143894861077020671,JP
42540543941090231584143894861077020672,42540543941090236306510377730722234367,AU
