42540535089956758792378031318964895744,42540535089961594495656489835663720447,4538,China Education and Research Network Center
42540535089961594495656489835663720448,42540535091044792030031197576200454143,23910,China Next Generation Internet CERNET2
42540535091044792030031197576200454144,42540535091096775840274626630712819711,24362,CERNET2 IX at University of Science and Technology of China
42540535091096775840274626630712819712,42540535091097984766094241259887525887,23910,China Next Generation Internet CERNET2
42540535091097984766094241259887525888,42540535091110074024290387551634587647,24362,CERNET2 IX at University of Science and Technology of China
42540535091110074024290387551634587648,42540535092282732069316577851099578367,23910,China Next Generation Internet CERNET2
42540535092282732069316577851099578368,42540535092287567772595036367798403071,4538,China Education and Research Network Center
42540535092287567772595036367798403072,42540535092288776698414650996973109247,23910,China Next Generation Internet CERNET2
42540535092288776698414650996973109248,42540535092291194550053880255322521599,4538,China Education and Research Network Center
42540535092291194550053880255322521600,42540535092293612401693109513671933951,23910,China Next Generation Internet CERNET2
42540535092293612401693109513671933952,42540535092303283808250026547069583359,4538,China Education and Research Network Center
42540535092303283808250026547069583360,42540535092305701659889255805418995711,23910,China Next Generation Internet CERNET2
42540535092305701659889255805418995712,42540535092349222989395382455708418047,4538,China Education and Research Network Center
42540535092349222989395382455708418048,42540535092350431915214997084883124223,23910,China Next Generation Internet CERNET2
42540535092350431915214997084883124224,42540535092412087132015343172793139199,4538,China Education and Research Network Center
42540535092412087132015343172793139200,42540535092413296057834957801967845375,23910,China Next Generation Internet CERNET2
42540535092413296057834957801967845376,42540535092420549612752645577016082431,4538,China Education and Research Network Center
42540535092420549612752645577016082432,42540535092421758538572260206190788607,23910,China Next Generation Internet CERNET2
42540535092421758538572260206190788608,42540535092466488793898001485654917119,4538,China Education and Research Network Center
42540535092466488793898001485654917120,42540535094758612147887338400897826815,23910,China Next Generation Internet CERNET2
42540535094758612147887338400897826816,42540535094761029999526567659247239167,4538,China Education and Research Network Center
42540535094761029999526567659247239168,42540535094765865702805026175946063871,23910,China Next Generation Internet CERNET2
42540535094765865702805026175946063872,42540535094768283554444255434295476223,4538,China Education and Research Network Center
42540535094768283554444255434295476224,42540535094769492480263870063470182399,23910,China Next Generation Internet CERNET2
42540535094769492480263870063470182400,42540535094770701406083484692644888575,4538,China Education and Research Network Center
42540535094770701406083484692644888576,42540535094771910331903099321819594751,23910,China Next Generation Internet CERNET2
42540535094771910331903099321819594752,42540535094773119257722713950994300927,4538,China Education and Research Network Center
42540535094773119257722713950994300928,42540535094776746035181557838518419455,23910,China Next Generation Internet CERNET2
42540535094776746035181557838518419456,42540535094815431661409225972109017087,4538,China Education and Research Network Center
42540535094815431661409225972109017088,42540535094816640587228840601283723263,23910,China Next Generation Internet CERNET2
42540535094816640587228840601283723264,42540535094820267364687684488807841791,4538,China Education and Research Network Center
